t_stamp,HMI.P4.Permissive_On,HMI.P1.State,HMI.P2.State,HMI.P3.State,HMI.P4.State,HMI.P5.State,HMI.P6.State,HMI.P101.Status,HMI.P102.Status,HMI.MV101.Status,HMI.MV201.Status,HMI.FIT101.Pv,HMI.LIT101.Pv,HMI.LS201.Alarm,HMI.LS202.Alarm,HMI.LSL203.Alarm,HMI.LSLL203.Alarm,HMI.P201.Status,HMI.P202.Status,HMI.P203.Status,HMI.P204.Status,HMI.P205.Status,HMI.P206.Status,HMI.P207.Status,HMI.P208.Status,HMI.FIT201.Pv,HMI.AIT201.Pv,HMI.AIT202.Pv,HMI.AIT203.Pv,HMI.P301.Status,HMI.P302.Status,HMI.FIT301.Pv,HMI.LIT301.Pv,HMI.PSH301.Alarm,HMI.DPSH301.Alarm,HMI.DPIT301.Pv,HMI.MV301.Status,HMI.MV302.Status,HMI.MV303.Status,HMI.MV304.Status,HMI.LS401.Alarm,HMI.LIT401.Pv,HMI.P401.Status,HMI.P402.Status,HMI.P403.Status,HMI.P404.Status,HMI.UV401.Status,HMI.AIT401.Pv,HMI.AIT402.Pv,HMI.FIT401.Pv,HMI.AIT501.Pv,HMI.AIT502.Pv,HMI.AIT503.Pv,HMI.AIT504.Pv,HMI.FIT501.Pv,HMI.FIT502.Pv,HMI.FIT503.Pv,HMI.FIT504.Pv,HMI.MV501.Status,HMI.MV502.Status,HMI.MV503.Status,HMI.MV504.Status,HMI.P501.Status,HMI.P502.Status,HMI.LSL601.Alarm,HMI.LSL602.Alarm,HMI.LSL603.Alarm,HMI.LSH601.Alarm,HMI.LSH602.Alarm,HMI.LSH603.Alarm,HMI.P601.Status,HMI.P602.Status,HMI.P603.Status
29/Apr/2026 21:50:42,1,3,2,16,3,4,2,2,1,2,2,0,775.87,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:43,1,3,2,16,3,4,2,2,1,2,2,0,775.87,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:44,1,3,2,16,3,4,2,2,1,2,2,0,775.87,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:45,1,3,2,16,3,4,2,2,1,2,2,0,775.87,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:46,1,3,2,16,3,4,2,2,1,2,2,0,776.148,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:47,1,3,2,16,3,4,2,2,1,2,2,0,776.148,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:48,1,3,2,16,3,4,2,2,1,2,2,0,776.148,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:49,1,3,2,16,3,4,2,2,1,2,2,0,776.148,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:50,1,3,2,16,3,4,2,2,1,2,2,0,776.148,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:51,1,3,2,16,3,4,2,2,1,2,2,0,776.426,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:52,1,3,2,16,3,4,2,2,1,2,2,0,776.426,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:53,1,3,2,16,3,4,2,2,1,2,2,0,776.426,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:54,1,3,2,16,3,4,2,2,1,2,2,0,776.426,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:55,1,3,2,16,3,4,2,2,1,2,2,0,776.426,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:56,1,3,2,16,3,4,2,2,1,2,2,0,776.704,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:57,1,3,2,16,3,4,2,2,1,2,2,0,776.704,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:58,1,3,2,16,3,4,2,2,1,2,2,0,776.704,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:50:59,1,3,2,16,3,4,2,2,1,2,2,0,776.704,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:00,1,3,2,16,3,4,2,2,1,2,2,0,776.704,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:01,1,3,2,16,3,4,2,2,1,2,2,0,776.982,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:02,1,3,2,16,3,4,2,2,1,2,2,0,776.982,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:03,1,3,2,16,3,4,2,2,1,2,2,0,776.982,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:04,1,3,2,16,3,4,2,2,1,2,2,0,776.982,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:05,1,3,2,16,3,4,2,2,1,2,2,0,776.982,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:06,1,3,2,16,3,4,2,2,1,2,2,0,777.259,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:07,1,3,2,5,3,4,2,2,1,2,2,0,777.259,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:08,1,3,2,5,3,4,2,2,1,2,2,0,777.259,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:09,1,3,2,6,3,4,2,2,1,2,2,0,777.259,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:10,1,3,2,7,3,4,2,2,1,2,2,0,777.259,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:11,1,3,2,7,3,4,2,2,1,2,2,0,777.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:12,1,3,2,7,3,4,2,2,1,2,2,0,777.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:13,1,3,2,7,3,4,2,2,1,2,2,0,777.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:14,1,3,2,7,3,4,2,2,1,2,2,0,777.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:15,1,3,2,7,3,4,2,2,1,2,2,0,777.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:16,1,3,2,7,3,4,2,2,1,2,2,0,777.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,1,1,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:17,1,3,2,7,3,4,2,2,1,2,2,0,777.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:18,1,3,2,7,3,4,2,2,1,2,2,0,777.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:19,1,3,2,7,3,4,2,2,1,2,2,0,777.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:20,1,3,2,7,3,4,2,2,1,2,2,0,777.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:21,1,3,2,7,3,4,2,2,1,2,2,0,778.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:22,1,3,2,7,3,4,2,2,1,2,2,0,778.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:23,1,3,2,7,3,4,2,2,1,2,2,0,778.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:24,1,3,2,7,3,4,2,2,1,2,2,0,778.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:25,1,3,2,7,3,4,2,2,1,2,2,0,778.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:26,1,3,2,7,3,4,2,2,1,2,2,0,778.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:27,1,3,2,7,3,4,2,2,1,2,2,0,778.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:28,1,3,2,7,3,4,2,2,1,2,2,0,778.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:29,1,3,2,7,3,4,2,2,1,2,2,0,778.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:30,1,3,2,7,3,4,2,2,1,2,2,0,778.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:31,1,3,2,7,3,4,2,2,1,2,2,0,778.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:32,1,3,2,7,3,4,2,2,1,2,2,0,778.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:33,1,3,2,7,3,4,2,2,1,2,2,0,778.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:34,1,3,2,7,3,4,2,2,1,2,2,0,778.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:35,1,3,2,7,3,4,2,2,1,2,2,0,778.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:36,1,3,2,7,3,4,2,2,1,2,2,0,778.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:37,1,3,2,7,3,4,2,2,1,2,2,0,778.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:38,1,3,2,7,3,4,2,2,1,2,2,0,778.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:39,1,3,2,7,3,4,2,2,1,2,2,0,778.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:40,1,3,2,7,3,4,2,2,1,2,2,0,778.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:41,1,3,2,7,3,4,2,2,1,2,2,0,779.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:42,1,3,2,7,3,4,2,2,1,2,2,0,779.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:43,1,3,2,7,3,4,2,2,1,2,2,0,779.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:44,1,3,2,7,3,4,2,2,1,2,2,0,779.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:45,1,3,2,7,3,4,2,2,1,2,2,0,779.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:46,1,3,2,7,3,4,2,2,1,2,2,0,779.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:47,1,3,2,7,3,4,2,2,1,2,2,0,779.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:48,1,3,2,7,3,4,2,2,1,2,2,0,779.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:49,1,3,2,7,3,4,2,2,1,2,2,0,779.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:50,1,3,2,7,3,4,2,2,1,2,2,0,779.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:51,1,3,2,7,3,4,2,2,1,2,2,0,779.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:52,1,3,2,7,3,4,2,2,1,2,2,0,779.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:53,1,3,2,7,3,4,2,2,1,2,2,0,779.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:54,1,3,2,7,3,4,2,2,1,2,2,0,779.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:55,1,3,2,7,3,4,2,2,1,2,2,0,779.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:56,1,3,2,7,3,4,2,2,1,2,2,0,780.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:57,1,3,2,7,3,4,2,2,1,2,2,0,780.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:58,1,3,2,7,3,4,2,2,1,2,2,0,780.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
29/Apr/2026 21:51:59,1,3,2,7,3,4,2,2,1,2,2,0,780.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,249.63,0,0,0,1,2,1,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1
